,Papel,Tipo,Empresa,Setor,Subsetor,Cotação,Data últ cot,Min 52 sem,Max 52 sem,Vol $ méd (2m),Valor de mercado,Valor da firma,Últ balanço processado,Nro. Ações,P/L,P/VP,P/EBIT,PSR,P/Ativos,P/Cap. Giro,P/Ativ Circ Liq,Div. Yield,EV / EBITDA,EV / EBIT,Cres. Rec (5a),LPA,VPA,Marg. Bruta,Marg. EBIT,Marg. Líquida,EBIT / Ativo,ROIC,ROE,Liquidez Corr,Div Br/ Patrim,Giro Ativos,Ativo,Disponibilidades,Ativo Circulante,Dív. Bruta,Dív. Líquida,Patrim. Líq,Cart. de Crédito,Depósitos
394,SULA3,ON N2,Sul America ON N2,Previdência e Seguros,Seguradoras,12.73,28/05/2021,11.08,19.80,433763,16263000000,1218000000,31/03/2021,1277530000,7.00,2.02,15.29,0.87,0.59,1.46,-32.47,"4,4%",1.04,1.15,"4,3%",1.82,6.30,"13,9%","5,7%","12,5%","3,8%","10,1%","28,9%",2.39,0.27,0.67,27744800000,17187700000,19199300000,2142720000,-15045000000,8042800000,0,0
395,SULA4,PN,Sul America PN,Previdência e Seguros,Seguradoras,10.76,28/05/2021,9.40,13.79,572561,13746300000,-1298750000,31/03/2021,1277530000,5.92,1.71,12.92,0.74,0.50,1.23,-27.45,"5,2%",-1.11,-1.22,"4,3%",1.82,6.30,"13,9%","5,7%","12,5%","3,8%","10,1%","28,9%",2.39,0.27,0.67,27744800000,17187700000,19199300000,2142720000,-15045000000,8042800000,0,0
396,SUZB3,ON,Suzano Papel ON,Madeira e Papel,Papel e Celulose,61.54,28/05/2021,36.12,79.18,473348000,83772200000,150324000000,31/03/2021,1361260000,-1406.93,18.79,8.70,2.59,0.80,8.65,-1.03,"0,0%",9.12,15.62,"39,8%",-0.04,3.28,"41,3%","29,7%","-0,2%","9,2%","10,4%","-1,3%",2.08,17.03,0.31,104526000000,9362550000,18659200000,75914000000,66551500000,4458140000,0,0
397,TAEE11,UNT,TAESA UNT,Energia Elétrica,Energia Elétrica,39.00,28/05/2021,24.29,39.99,93464300,13435500000,18869700000,31/03/2021,1033500000,5.47,2.04,5.12,3.56,0.89,7.80,-2.31,"13,6%",7.15,7.19,"32,4%",7.13,19.15,"72,9%","69,4%","64,9%","17,5%","18,9%","37,2%",2.93,0.98,0.25,15020600000,1021840000,2618440000,6456080000,5434240000,6598210000,0,0
398,TAEE3,ON N2,TAESA ON N2,Energia Elétrica,Energia Elétrica,13.08,28/05/2021,8.13,13.34,1556520,13518100000,18952400000,31/03/2021,1033500000,5.51,2.05,5.15,3.58,0.90,7.84,-2.33,"13,5%",7.18,7.22,"32,4%",2.38,6.38,"72,9%","69,4%","64,9%","17,5%","18,9%","37,2%",2.93,0.98,0.25,15020600000,1021840000,2618440000,6456080000,5434240000,6598210000,0,0
399,TAEE4,PN N2,TAESA PN N2,Energia Elétrica,Energia Elétrica,13.01,28/05/2021,8.14,13.37,3611260,13445800000,18880000000,31/03/2021,1033500000,5.48,2.04,5.12,3.56,0.90,7.80,-2.32,"13,6%",7.15,7.20,"32,4%",2.38,6.38,"72,9%","69,4%","64,9%","17,5%","18,9%","37,2%",2.93,0.98,0.25,15020600000,1021840000,2618440000,6456080000,5434240000,6598210000,0,0
400,TASA3,ON,TAURUS ARMAS ON,Máquinas e Equipamentos,Armas e Munições,24.93,28/05/2021,3.85,27.10,2335340,2497190000,3053500000,31/03/2021,100168000,5.11,16.28,4.51,1.23,1.47,6.05,-5.77,"0,0%",5.24,5.51,"21,9%",4.88,1.53,"44,7%","27,4%","24,1%","32,6%","43,8%","318,8%",1.59,5.29,1.19,1697890000,255674000,1111510000,811981000,556307000,153356000,0,0
401,TASA4,PN,TAURUS ARMAS PN,Máquinas e Equipamentos,Armas e Munições,25.19,28/05/2021,4.32,26.21,53088200,2523230000,3079540000,31/03/2021,100168000,5.16,16.45,4.55,1.25,1.49,6.11,-5.83,"0,0%",5.28,5.56,"21,9%",4.88,1.53,"44,7%","27,4%","24,1%","32,6%","43,8%","318,8%",1.59,5.29,1.19,1697890000,255674000,1111510000,811981000,556307000,153356000,0,0
402,TCNO3,ON,TECNOSOLO S/A ON,Construção e Engenharia,Engenharia Consultiva,2.58,28/05/2021,1.57,3.40,338509,17079600,50617600,31/03/2021,6620000,-112.37,155.27,-5.13,0,0.07,-0.17,-0.09,"0,0%",-17.11,-15.21,"-56,4%",-0.02,0.02,0,0,"0,0%","-1,4%","-1,9%","-138,2%",0.29,304.96,0,235315000,7000,39894000,33545000,33538000,110000,0,0
403,TCNO4,PN,TECNOSOLO S/A PN,Construção e Engenharia,Engenharia Consultiva,2.18,28/05/2021,1.19,2.30,584927,14431600,47969600,31/03/2021,6620000,-94.94,131.20,-4.34,0,0.06,-0.15,-0.07,"0,0%",-16.21,-14.41,"-56,4%",-0.02,0.02,0,0,"0,0%","-1,4%","-1,9%","-138,2%",0.29,304.96,0,235315000,7000,39894000,33545000,33538000,110000,0,0
404,TCSA3,ON NM,TECNISA ON NM,Construção Civil,Incorporações,7.73,28/05/2021,6.76,13.86,10481900,569075000,854943000,31/03/2021,73619000,-4.29,0.76,-6.15,3.36,0.32,1.57,-1.90,"0,0%",-10.10,-9.24,"-8,8%",-1.80,10.18,"-2,1%","-54,6%","-79,5%","-5,2%","-6,2%","-17,7%",2.14,0.74,0.10,1765200000,271898000,682263000,557766000,285868000,749346000,0,0
405,TECN3,ON NM,TECHNOS ON NM,"Tecidos, Vestuário e Calçados",Acessórios,2.45,28/05/2021,0.99,2.89,7499480,192340000,224117000,31/03/2021,78506000,-13.05,0.61,6.83,0.78,0.32,0.71,3.08,"0,0%",13.72,7.96,"-7,8%",-0.19,3.98,"47,3%","11,4%","-6,0%","4,7%","6,0%","-4,7%",4.36,0.44,0.41,603666000,105940000,353264000,137717000,31777000,312802000,0,0
406,TEKA3,ON,TEKA S.A. ON,"Tecidos, Vestuário e Calçados",Fios e Tecidos,41.00,28/05/2021,7.10,107.00,5947,20623000,553933000,31/03/2021,503000,-0.18,-0.01,-9.43,0.14,0.02,-0.01,-0.01,"0,0%",257.52,-253.17,"0,3%",-228.30,-3401.37,"17,7%","-1,5%","-77,7%","-0,2%","-0,4%","6,7%",0.03,-0.31,0.15,1014830000,439000,79324000,533749000,533310000,-1710890000,0,0
407,TEKA4,PN,TEKA S.A. PN,"Tecidos, Vestuário e Calçados",Fios e Tecidos,17.24,28/05/2021,5.80,28.50,145948,8671720,541982000,31/03/2021,503000,-0.08,-0.01,-3.96,0.06,0.01,-0.00,-0.00,"0,0%",251.97,-247.71,"0,3%",-228.30,-3401.37,"17,7%","-1,5%","-77,7%","-0,2%","-0,4%","6,7%",0.03,-0.31,0.15,1014830000,439000,79324000,533749000,533310000,-1710890000,0,0
408,TELB3,ON,TELEBRAS ON,Telecomunicações,Telecomunicações,72.55,28/05/2021,68.56,195.10,54043,4923610000,4241840000,31/03/2021,67865000,-36.20,3.28,-16.01,18.17,1.18,4.87,-3.60,"0,0%",-54.50,-13.79,"79,1%",-2.00,22.12,"-76,3%","-113,5%","-50,2%","-7,4%","-9,7%","-9,1%",4.42,0.17,0.06,4174000000,935681000,1306600000,253916000,-681765000,1501070000,0,0
409,TELB4,PN,TELEBRAS PN,Telecomunicações,Telecomunicações,29.80,28/05/2021,22.51,48.00,257296,2022380000,1340610000,31/03/2021,67865000,-14.87,1.35,-6.57,7.46,0.48,2.00,-1.48,"0,0%",-17.22,-4.36,"79,1%",-2.00,22.12,"-76,3%","-113,5%","-50,2%","-7,4%","-9,7%","-9,1%",4.42,0.17,0.06,4174000000,935681000,1306600000,253916000,-681765000,1501070000,0,0
410,TEND3,ON NM,Tenda ON NM,Construção Civil,Incorporações,24.10,28/05/2021,23.85,34.34,25444200,2514690000,2552710000,31/03/2021,104344000,11.45,1.71,6.51,1.02,0.60,1.39,28.48,"2,8%",6.11,6.61,"20,6%",2.10,14.08,"30,8%","15,6%","8,8%","9,3%","12,5%","14,9%",2.88,0.71,0.59,4165420000,998670000,2777340000,1036690000,38023900,1469090000,0,0
411,TESA3,ON NM,TERRA SANTA ON NM,Agropecuária,Agricultura,45.87,28/05/2021,11.45,47.99,1661800,999370000,2070950000,31/03/2021,21787000,-9.35,1.45,4.69,0.74,0.37,-1.21,-0.81,"0,0%",7.32,9.72,"12,6%",-4.91,31.62,"19,1%","15,8%","-7,9%","7,8%","8,9%","-15,5%",0.50,1.57,0.49,2731210000,8253000,812754000,1079830000,1071580000,688967000,0,0
412,TFCO4,PN,TRACK FIELD PN,"Tecidos, Vestuário e Calçados",Vestuário,13.00,28/05/2021,8.85,14.06,1450280,12340200000,12326400000,31/03/2021,949244000,367.01,59.08,257.39,44.88,33.42,64.43,105.30,"2,8%",241.28,257.11,0,0.04,0.22,"60,8%","17,4%","12,2%","13,0%","19,6%","16,1%",3.23,0.35,0.74,369260000,85998000,277583000,72254000,-13744000,208870000,0,0
413,TGMA3,ON NM,Tegma ON NM,Transporte,Transporte Rodoviário,22.87,28/05/2021,17.55,29.51,10197300,1509490000,1488440000,31/03/2021,66003000,20.24,2.34,14.55,1.56,1.42,4.74,14.16,"2,3%",11.78,14.35,"2,3%",1.13,9.77,"19,0%","10,7%","7,7%","9,8%","14,3%","11,6%",2.58,0.44,0.91,1059460000,304909000,520283000,283859000,-21050000,644911000,0,0
414,TIET11,UNT N2,AES TIETE E UNT N2,Energia Elétrica,Energia Elétrica,17.44,26/03/2021,12.85,17.66,0,6960420000,11495000000,31/03/2021,1995530000,8.04,3.72,4.04,3.36,0.72,12.64,-1.25,"4,9%",5.50,6.67,"7,2%",2.17,4.69,"94,0%","83,1%","41,7%","17,9%","21,9%","46,2%",1.34,3.29,0.22,9613940000,1632670000,2168720000,6167290000,4534620000,1872990000,0,0
415,TIET3,ON N2,AES TIETE E ON N2,Energia Elétrica,Energia Elétrica,3.49,26/03/2021,2.83,3.57,0,6964410000,11499000000,31/03/2021,1995530000,8.05,3.72,4.04,3.36,0.72,12.64,-1.25,"4,9%",5.50,6.67,"7,2%",0.43,0.94,"94,0%","83,1%","41,7%","17,9%","21,9%","46,2%",1.34,3.29,0.22,9613940000,1632670000,2168720000,6167290000,4534620000,1872990000,0,0
416,TIET4,PN N2,AES TIETE E PN N2,Energia Elétrica,Energia Elétrica,3.51,26/03/2021,2.51,3.53,0,7004320000,11538900000,31/03/2021,1995530000,8.09,3.74,4.06,3.38,0.73,12.71,-1.26,"4,8%",5.52,6.69,"7,2%",0.43,0.94,"94,0%","83,1%","41,7%","17,9%","21,9%","46,2%",1.34,3.29,0.22,9613940000,1632670000,2168720000,6167290000,4534620000,1872990000,0,0
417,TIMS3,ON NM,TIM ON NM,Telecomunicações,Telecomunicações,12.09,28/05/2021,11.55,14.88,70260500,29267500000,27494300000,31/03/2021,2420800000,15.03,1.25,9.09,1.68,0.71,13.65,-3.85,"3,7%",3.14,8.54,"-0,1%",0.80,9.69,"53,3%","18,5%","11,2%","7,8%","9,4%","8,3%",1.27,0.11,0.42,41117000000,4318520000,10047700000,2545280000,-1773230000,23463600000,0,0
418,TKNO4,PN,TEKNO PN,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,59.00,27/05/2021,36.57,59.00,5919,173932000,149229000,31/03/2021,2948000,7.97,0.87,7.05,0.87,0.64,1.66,1.87,"4,1%",5.05,6.05,"13,3%",7.40,67.66,"26,3%","12,4%","11,0%","9,1%","12,3%","10,9%",2.74,0.05,0.73,271696000,34247000,165082000,9544000,-24703000,199456000,0,0
419,TOTS3,ON NM,TOTVS ON NM,Programas e Serviços,Programas e Serviços,33.55,28/05/2021,19.94,34.63,127227000,19389000000,18558600000,31/03/2021,577913000,61.73,7.17,17.35,7.14,3.57,21.71,54.13,"0,8%",13.83,16.61,"4,8%",0.54,4.68,"70,5%","41,2%","11,6%","20,6%","26,8%","11,6%",1.41,0.13,0.50,5435300000,1192050000,3090780000,361615000,-830436000,2702690000,0,0
420,TPIS3,ON NM,TRIUNFO PARTICIPACOES SA ON NM,Transporte,Exploração de Rodovias,3.36,28/05/2021,1.06,4.83,20988500,591360000,2313040000,31/03/2021,176000000,3.81,0.70,-6.49,0.62,0.18,-0.90,-0.26,"1,2%",6.40,-25.39,"-11,5%",0.88,4.82,"4,9%","-9,5%","13,7%","-2,8%","-2,9%","18,3%",0.23,2.13,0.29,3291190000,87324000,192251000,1809010000,1721680000,848706000,0,0
421,TRIS3,ON NM,Trisul ON NM,Construção Civil,Incorporações,10.36,28/05/2021,7.91,14.24,11175900,1933360000,2017780000,31/03/2021,186618000,11.10,1.62,10.26,2.12,0.89,1.68,2.78,"2,3%",10.66,10.70,"29,8%",0.93,6.41,"35,7%","20,7%","20,8%","8,7%","11,0%","14,6%",3.50,0.39,0.42,2167630000,386904000,1611600000,471320000,84416000,1196140000,0,0
422,TRPL3,ON N1,TRANSMISSÃO PAULISTA ON N1,Energia Elétrica,Energia Elétrica,30.85,28/05/2021,22.26,30.92,208928,20326500000,24608300000,31/03/2021,658883000,5.72,1.53,5.07,5.11,0.77,8.69,-2.48,"10,1%",6.11,6.14,"-11,2%",5.39,20.20,"70,2%","100,8%","89,5%","15,1%","16,0%","26,7%",2.02,0.42,0.15,26505400000,1323420000,4631990000,5605190000,4281770000,13307800000,0,0
423,TRPL4,PN N1,TRANSMISSÃO PAULISTA PN N1,Energia Elétrica,Energia Elétrica,26.35,28/05/2021,17.99,27.10,39191900,17361600000,21643300000,31/03/2021,658883000,4.89,1.30,4.33,4.36,0.66,7.43,-2.11,"11,8%",5.37,5.40,"-11,2%",5.39,20.20,"70,2%","100,8%","89,5%","15,1%","16,0%","26,7%",2.02,0.42,0.15,26505400000,1323420000,4631990000,5605190000,4281770000,13307800000,0,0
424,TUPY3,ON,TUPY ON,Material de Transporte,Material Rodoviário,24.61,28/05/2021,15.17,26.45,35547800,3548220000,4449460000,31/03/2021,144178000,30.48,1.35,10.76,0.75,0.55,1.69,-13.87,"0,0%",6.47,13.49,"10,3%",0.81,18.17,"15,6%","7,0%","2,5%","5,1%","7,6%","4,4%",2.40,0.87,0.73,6481100000,1382890000,3604880000,2284130000,901243000,2620420000,0,0
425,TXRX3,ON,RENAUX ON,"Tecidos, Vestuário e Calçados",Fios e Tecidos,35.90,27/05/2021,10.21,235.00,16383,152898000,393400000,31/03/2021,4259000,-11.29,-0.49,12.46,1.56,0.77,-0.56,-0.35,"0,0%",22.02,32.06,"4,4%",-3.18,-73.23,"34,0%","12,5%","-13,8%","6,2%","9,3%","4,3%",0.23,-0.77,0.49,198884000,88000,79336000,240590000,240502000,-311894000,0,0
426,TXRX4,PN,RENAUX PN,"Tecidos, Vestuário e Calçados",Fios e Tecidos,9.50,28/05/2021,4.30,21.00,52851,40460500,280962000,31/03/2021,4259000,-2.99,-0.13,3.30,0.41,0.20,-0.15,-0.09,"0,0%",15.72,22.90,"4,4%",-3.18,-73.23,"34,0%","12,5%","-13,8%","6,2%","9,3%","4,3%",0.23,-0.77,0.49,198884000,88000,79336000,240590000,240502000,-311894000,0,0
427,UCAS3,ON NM,UNICASA ON NM,Utilidades Domésticas,Móveis,4.99,28/05/2021,3.26,5.49,895982,329769000,265060000,31/03/2021,66086000,17.65,2.06,16.57,1.99,1.29,4.64,6.71,"7,9%",9.18,13.32,"-1,8%",0.28,2.42,"38,7%","12,0%","11,3%","7,8%","11,9%","11,7%",1.96,0.11,0.65,255672000,81754000,145032000,17045000,-64709000,159769000,0,0
428,UGPA3,ON,ULTRAPAR PARTICIPAÇÕES SA ON,"Petróleo, Gás e Biocombustíveis","Exploração, Refino e Distribuição",19.06,28/05/2021,16.07,24.41,109338000,21253400000,34166800000,31/03/2021,1115080000,24.58,2.22,12.16,0.25,0.57,2.31,-2.34,"2,3%",11.22,19.55,"2,8%",0.78,8.59,"7,1%","2,1%","1,1%","4,7%","6,9%","9,0%",2.00,2.13,2.24,37471200000,7486680000,18419400000,20400100000,12913400000,9583460000,0,0
429,UNIP3,ON,UNIPAR PARTICIPAÇÕES S.A. ON,Químicos,Químicos Diversos,84.20,28/05/2021,26.86,84.20,3478230,7951260000,7461010000,31/03/2021,94433000,10.78,3.83,6.34,1.81,1.64,7.74,-14.00,"2,2%",5.13,5.95,"25,7%",7.81,21.96,"40,2%","28,6%","17,0%","25,9%","36,3%","35,6%",1.89,0.27,0.91,4841770000,1047530000,2181280000,557282000,-490249000,2074060000,0,0
430,UNIP5,PNA,UNIPAR PARTICIPAÇÕES S.A. PNA,Químicos,Químicos Diversos,97.49,28/05/2021,25.61,97.49,97512,9206270000,8716020000,31/03/2021,94433000,12.48,4.44,7.34,2.10,1.90,8.96,-16.21,"2,1%",5.99,6.95,"25,7%",7.81,21.96,"40,2%","28,6%","17,0%","25,9%","36,3%","35,6%",1.89,0.27,0.91,4841770000,1047530000,2181280000,557282000,-490249000,2074060000,0,0
431,UNIP6,PNB,UNIPAR PARTICIPAÇÕES S.A. PNB,Químicos,Químicos Diversos,97.36,28/05/2021,21.69,97.36,33878500,9194000000,8703750000,31/03/2021,94433000,12.47,4.43,7.33,2.10,1.90,8.95,-16.19,"2,1%",5.98,6.94,"25,7%",7.81,21.96,"40,2%","28,6%","17,0%","25,9%","36,3%","35,6%",1.89,0.27,0.91,4841770000,1047530000,2181280000,557282000,-490249000,2074060000,0,0
432,USIM3,ON N1,USIMINAS ON N1,Siderurgia e Metalurgia,Siderurgia,20.23,28/05/2021,6.56,23.95,9591260,25349800000,27019400000,31/03/2021,1253080000,12.18,1.61,5.79,1.31,0.80,2.76,-142.41,"0,6%",5.02,6.17,"20,4%",1.66,12.58,"26,9%","22,6%","15,1%","13,7%","17,4%","13,2%",3.03,0.40,0.61,31865300000,4601100000,13678000000,6270730000,1669630000,15765400000,0,0
433,USIM5,PNA N1,USIMINAS PNA N1,Siderurgia e Metalurgia,Siderurgia,19.60,28/05/2021,6.11,23.57,456405000,24560400000,26230000000,31/03/2021,1253080000,11.80,1.56,5.61,1.27,0.77,2.68,-137.98,"0,7%",4.88,5.99,"20,4%",1.66,12.58,"26,9%","22,6%","15,1%","13,7%","17,4%","13,2%",3.03,0.40,0.61,31865300000,4601100000,13678000000,6270730000,1669630000,15765400000,0,0
434,USIM6,PNB N1,USIMINAS PNB N1,Siderurgia e Metalurgia,Siderurgia,26.00,27/05/2021,9.32,29.72,6265,32580100000,34249700000,31/03/2021,1253080000,15.65,2.07,7.44,1.68,1.02,3.55,-183.03,"0,5%",6.37,7.82,"20,4%",1.66,12.58,"26,9%","22,6%","15,1%","13,7%","17,4%","13,2%",3.03,0.40,0.61,31865300000,4601100000,13678000000,6270730000,1669630000,15765400000,0,0
435,VALE3,ON NM,VALE ON NM,Mineração,Minerais Metálicos,111.59,28/05/2021,48.88,118.72,2758760000,589695000000,594964000000,31/03/2021,5284470000,10.48,2.84,4.25,2.39,1.19,9.12,-3.65,"6,0%",3.82,4.28,"23,7%",10.65,39.26,"57,5%","56,3%","22,1%","28,0%","34,3%","27,1%",1.96,0.38,0.50,495569000000,73398500000,132024000000,78667800000,5269320000,207487000000,0,0
436,VAMO3,ON NM,VAMOS ON NM,Diversos,Aluguel de carros,51.10,28/05/2021,29.78,51.10,26113800,11643200000,13282900000,31/03/2021,227851000,53.94,8.15,28.20,6.70,2.47,16.15,-6.42,"0,0%",19.09,32.17,"40,9%",0.95,6.27,"34,0%","23,8%","12,4%","8,8%","12,2%","15,1%",1.95,1.71,0.37,4717770000,807176000,1476550000,2446900000,1639730000,1428620000,0,0
437,VIVA3,ON NM,VIVARA S.A. ON NM,"Tecidos, Vestuário e Calçados",Acessórios,30.66,28/05/2021,19.08,30.66,27006100,7241830000,7122280000,31/03/2021,236198000,55.04,6.16,37.28,6.84,3.65,8.02,18.38,"0,5%",27.93,36.67,0,0.56,4.98,"68,3%","18,3%","12,4%","9,8%","12,7%","11,2%",3.99,0.25,0.53,1986400000,414770000,1204910000,295222000,-119548000,1175390000,0,0
438,VIVR3,ON NM,VIVER ON NM,Construção Civil,Incorporações,2.54,28/05/2021,0.80,2.54,14376200,270528000,456379000,31/03/2021,106507000,-1.59,-1.19,-6.49,4.64,0.88,-1.11,-0.63,"0,0%",-11.62,-10.95,"129,8%",-1.60,-2.13,"-13,4%","-71,5%","-292,4%","-13,6%","-15,5%","75,0%",0.30,-0.95,0.19,306775000,29215000,106317000,215066000,185851000,-227027000,0,0
439,VIVT3,ON,TELEF BRASIL ON,Telecomunicações,Telecomunicações,44.12,28/05/2021,40.08,50.36,95174100,74606300000,80554400000,31/03/2021,1690980000,16.36,1.07,13.11,1.73,0.67,54.69,-3.86,"7,5%",4.72,14.16,"0,4%",2.70,41.41,"46,4%","13,2%","10,6%","5,1%","5,9%","6,5%",1.07,0.18,0.39,111251000000,6897930000,21898600000,12846100000,5948120000,70018600000,0,0
440,VLID3,ON NM,VALID ON NM,Serviços Diversos,Serviços Diversos,9.99,28/05/2021,6.90,11.99,7562230,819879000,1663130000,31/03/2021,82070000,-3.91,0.68,11.81,0.42,0.26,2.31,-2.10,"0,0%",7.44,23.97,"6,3%",-2.55,14.72,"18,0%","3,5%","-10,5%","2,2%","2,9%","-17,3%",1.31,1.20,0.62,3168880000,611727000,1517930000,1454980000,843249000,1208360000,0,0
441,VULC3,ON,VULCABRAS S/A. ON,"Tecidos, Vestuário e Calçados",Calçados,9.14,28/05/2021,4.17,9.14,5472560,2246210000,2393260000,31/03/2021,245756000,60.27,1.96,35.18,1.79,1.32,2.91,4.14,"0,0%",17.88,37.48,"1,5%",0.15,4.65,"30,1%","5,1%","3,0%","3,7%","4,3%","3,3%",3.31,0.26,0.73,1705300000,146840000,1104730000,293892000,147052000,1143320000,0,0
442,VVAR3,ON,VIAVAREJO ON,Comércio,Eletrodomésticos,12.72,28/05/2021,10.98,21.22,469943000,20318300000,28053300000,31/03/2021,1597350000,17.35,3.30,7.68,0.67,0.61,100.59,-2.61,"0,0%",7.86,10.61,"7,1%",0.73,3.86,"32,8%","8,8%","3,9%","7,9%","10,9%","19,0%",1.01,1.48,0.90,33409000000,1387000000,19473000000,9122000000,7735000000,6163000000,0,0
443,WEGE3,ON N1,WEG SA ON N1,Máquinas e Equipamentos,"Motores, Compressores e Outros",34.40,28/05/2021,20.72,45.90,345900000,144388000000,142263000000,31/03/2021,4197320000,54.18,12.06,39.09,7.67,6.82,21.01,31.55,"0,9%",34.13,38.51,"19,8%",0.63,2.85,"31,6%","19,6%","14,4%","17,5%","23,7%","22,3%",2.06,0.15,0.89,21161200000,3872110000,13360900000,1747600000,-2124510000,11976300000,0,0
444,WEST3,ON NM,WESTWING ON NM,Programas e Serviços,Programas e Serviços,9.00,28/05/2021,7.55,12.18,6268450,988519000,625040000,31/03/2021,109835000,-407.97,2.45,-41.51,3.62,1.86,2.81,3.08,"0,0%",-34.20,-26.25,0,-0.02,3.67,"45,1%","-8,7%","-0,9%","-4,5%","-23,2%","-0,6%",4.62,0.08,0.51,530999000,394199000,449130000,30720000,-363479000,403271000,0,0
445,WHRL3,ON,WHIRLPOOL S.A. ON,Utilidades Domésticas,Eletrodomésticos,6.97,28/05/2021,5.84,7.45,103525,10474400000,8514400000,31/03/2021,1502790000,13.00,4.76,10.33,1.05,1.36,9.88,17.97,"6,3%",7.04,8.40,"-0,1%",0.54,1.46,"19,8%","10,2%","8,1%","13,1%","56,9%","36,6%",1.21,0.16,1.29,7711470000,2318370000,6093680000,358345000,-1960020000,2198430000,0,0
446,WHRL4,PN,WHIRLPOOL S.A. PN,Utilidades Domésticas,Eletrodomésticos,8.19,28/05/2021,6.14,8.38,225274,12307800000,10347800000,31/03/2021,1502790000,15.28,5.60,12.14,1.24,1.60,11.61,21.12,"5,9%",8.56,10.21,"-0,1%",0.54,1.46,"19,8%","10,2%","8,1%","13,1%","56,9%","36,6%",1.21,0.16,1.29,7711470000,2318370000,6093680000,358345000,-1960020000,2198430000,0,0
447,WIZS3,ON NM,WIZ S.A. ON NM,Previdência e Seguros,Corretoras de Seguros,12.73,28/05/2021,5.62,12.73,39256400,2035620000,1772460000,31/03/2021,159907000,9.84,5.88,4.83,2.37,2.13,48.31,-9.24,"4,8%",3.71,4.21,"17,6%",1.29,2.16,"74,3%","49,1%","24,7%","44,0%","67,2%","59,8%",1.13,0,0.90,956857000,263161000,375628000,0,-263161000,346139000,0,0
448,WLMM3,ON,WLM ON,Comércio,Material de Transporte,27.00,28/05/2021,9.50,27.69,12855,983196000,873508000,31/03/2021,36414700,14.12,2.03,11.21,0.80,1.56,4.65,6.29,"1,6%",9.55,9.96,"32,5%",1.91,13.28,"14,4%","7,1%","5,7%","13,9%","18,3%","14,4%",3.34,0.02,1.96,629063000,118804000,301402000,9116000,-109688000,483635000,0,0
449,WLMM4,PN,WLM PN,Comércio,Material de Transporte,32.44,28/05/2021,13.72,32.50,49683,1181290000,1071600000,31/03/2021,36414700,16.96,2.44,13.47,0.96,1.88,5.59,7.55,"1,4%",11.71,12.22,"32,5%",1.91,13.28,"14,4%","7,1%","5,7%","13,9%","18,3%","14,4%",3.34,0.02,1.96,629063000,118804000,301402000,9116000,-109688000,483635000,0,0
450,WSON33,DR3,Wilson Sons DR3,Transporte,Serviços de Apoio e Armazenagem,61.00,28/05/2021,26.37,61.00,2196650,4344420000,6507700000,31/03/2021,71220000,25.23,1.79,5.11,2.27,0.77,10.82,-1.96,"8,0%",7.66,7.66,"4,4%",2.42,34.11,"52,7%","44,3%","9,3%","15,1%","17,3%","7,1%",1.67,1.08,0.34,5643890000,458849000,997428000,2622130000,2163280000,2429610000,0,0
451,YDUQ3,ON,YDUQS PART ON,Diversos,Serviços Educacionais,33.21,28/05/2021,22.56,38.05,76838500,10264800000,13420900000,31/03/2021,309089000,-387.62,3.15,38.54,2.56,1.06,5.54,-3.09,"1,4%",15.49,50.38,"4,7%",-0.09,10.54,"53,8%","6,6%","-0,7%","2,8%","3,6%","-0,8%",2.52,1.60,0.42,9642670000,2050290000,3067960000,5206310000,3156020000,3257040000,0,0
